date,city,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm
2024-10-28,Greater Noida,15.9,54.3,5.0,0.0
2024-10-29,Greater Noida,14.6,53.6,6.5,14.7
2024-10-30,Greater Noida,12.5,62.1,5.6,2.2
2024-10-31,Greater Noida,12.5,,5.2,0.0
2024-11-01,Greater Noida,15.9,57.7,6.6,0.0
2024-11-02,Greater Noida,13.6,61.2,3.9,0.0
2024-11-03,Greater Noida,,64.0,5.1,8.8
2024-11-04,Greater Noida,10.0,55.8,5.0,0.0
2024-11-05,Greater Noida,12.7,59.9,4.6,0.0
2024-11-06,Greater Noida,14.3,67.8,4.4,0.0
2024-11-07,Greater Noida,13.6,57.6,5.1,0.0
2024-11-08,Greater Noida,13.9,65.4,5.1,2.3
2024-11-09,Greater Noida,12.9,60.1,3.5,1.7
2024-11-10,Greater Noida,13.4,64.3,6.3,0.0
2024-11-11,Greater Noida,12.0,66.6,3.6,0.0
2024-11-12,Greater Noida,15.5,65.3,4.7,0.0
2024-11-13,Greater Noida,10.0,66.0,4.6,0.0
2024-11-14,Greater Noida,13.9,57.9,5.6,0.0
2024-11-15,Greater Noida,13.9,67.0,1.9,0.0
2024-11-16,Greater Noida,10.6,59.2,6.5,0.0
2024-11-17,Greater Noida,14.8,63.8,4.1,0.0
2024-11-18,Greater Noida,12.9,63.8,7.0,0.0
2024-11-19,Greater Noida,12.8,64.8,4.5,0.0
2024-11-20,Greater Noida,11.3,64.3,5.1,0.0
2024-11-21,Greater Noida,10.9,59.6,8.1,33.3
2024-11-22,Greater Noida,2.3,57.7,4.8,0.0
2024-11-23,Greater Noida,11.5,66.6,7.1,0.0
2024-11-24,Greater Noida,12.8,64.0,5.3,0.0
2024-11-25,Greater Noida,11.0,67.9,5.9,0.0
2024-11-26,Greater Noida,9.3,63.1,5.4,0.0
2024-11-27,Greater Noida,-28.3,57.8,6.6,0.0
2024-11-28,Greater Noida,11.7,67.3,4.3,0.0
2024-11-29,Greater Noida,11.3,62.0,3.9,0.0
2024-11-30,Greater Noida,11.3,64.9,4.5,0.0
2024-12-01,Greater Noida,9.8,61.0,5.6,0.0
2024-12-02,Greater Noida,8.8,70.2,5.1,0.0
2024-12-03,Greater Noida,8.8,60.2,6.6,0.0
2024-12-04,Greater Noida,7.7,62.4,7.5,0.0
2024-12-05,Greater Noida,10.2,64.2,4.1,0.0
2024-12-06,Greater Noida,9.7,59.4,4.5,0.0
2024-12-07,Greater Noida,9.2,65.1,3.5,0.0
2024-12-08,Greater Noida,5.6,70.3,8.7,0.0
2024-12-09,Greater Noida,7.9,61.9,6.1,0.0
2024-12-10,Greater Noida,11.2,65.5,6.4,0.0
2024-12-11,Greater Noida,8.7,52.9,3.7,0.0
2024-12-12,Greater Noida,10.1,63.8,5.8,0.0
2024-12-13,Greater Noida,7.6,62.7,6.6,0.0
2024-12-14,Greater Noida,11.5,60.7,5.5,0.0
2024-12-15,Greater Noida,9.3,68.3,7.5,0.0
2024-12-16,Greater Noida,9.9,62.7,9.4,0.0
2024-12-17,Greater Noida,12.7,63.3,4.5,0.0
2024-12-18,Greater Noida,11.6,62.5,4.5,0.0
2024-12-19,Greater Noida,9.0,56.3,4.7,0.0
2024-12-20,Greater Noida,8.6,59.5,8.5,0.0
2024-12-21,Greater Noida,9.0,67.8,7.7,0.0
2024-12-22,Greater Noida,10.2,55.5,6.0,65.0
2024-12-23,Greater Noida,0.9,60.9,6.3,0.0
2024-12-24,Greater Noida,9.0,62.4,5.0,0.0
2024-12-25,Greater Noida,11.6,70.9,7.6,0.0
2024-12-26,Greater Noida,9.4,67.0,5.8,0.0
2024-12-27,Greater Noida,12.8,61.7,6.0,0.0
2024-12-28,Greater Noida,9.8,69.1,7.3,0.0
2024-12-29,Greater Noida,12.2,60.9,6.2,0.0
2024-12-30,Greater Noida,10.3,67.9,6.2,0.0
2024-12-31,Greater Noida,11.1,58.4,6.6,0.0
2025-01-01,Greater Noida,8.8,68.1,7.8,0.0
2025-01-02,Greater Noida,8.7,62.1,9.1,0.0
2025-01-03,Greater Noida,,59.6,,0.0
2025-01-04,Greater Noida,11.4,62.8,7.9,0.0
2025-01-05,Greater Noida,10.1,64.8,6.4,0.0
2025-01-06,Greater Noida,8.3,61.6,5.7,0.0
2025-01-07,Greater Noida,8.3,65.8,7.8,0.0
2025-01-08,Greater Noida,8.3,61.2,7.1,0.0
2025-01-09,Greater Noida,7.9,65.9,4.8,0.0
2025-01-10,Greater Noida,10.6,65.2,6.5,0.0
2025-01-11,Greater Noida,12.2,63.1,6.9,0.0
2025-01-12,Greater Noida,10.7,61.5,6.3,0.0
2025-01-13,Greater Noida,7.6,63.8,9.4,0.0
2025-01-14,Greater Noida,10.6,65.4,7.9,0.0
2025-01-15,Greater Noida,10.8,71.3,9.3,0.0
2025-01-16,Greater Noida,14.0,66.8,7.7,0.0
2025-01-17,Greater Noida,9.2,66.9,7.5,0.0
2025-01-18,Greater Noida,12.6,75.2,6.0,0.0
2025-01-19,Greater Noida,13.9,64.9,7.5,0.0
2025-01-20,Greater Noida,12.2,64.7,7.5,0.0
2025-01-21,Greater Noida,12.5,65.5,5.5,0.0
2025-01-22,Greater Noida,12.0,58.5,6.8,0.0
2025-01-23,Greater Noida,,,7.2,0.0
2025-01-24,Greater Noida,13.3,60.4,8.3,0.0
2025-01-25,Greater Noida,11.2,64.9,8.4,0.0
2025-01-26,Greater Noida,13.7,61.5,6.9,0.0
2025-01-27,Greater Noida,10.7,62.7,8.5,0.0
2025-01-28,Greater Noida,13.3,66.4,7.6,0.0
2025-01-29,Greater Noida,13.2,65.4,3.6,18.4
2025-01-30,Greater Noida,3.8,61.2,7.3,0.0
2025-01-31,Greater Noida,13.3,59.0,9.7,0.0
2025-02-01,Greater Noida,12.6,66.2,5.6,0.0
2025-02-02,Greater Noida,12.1,64.6,8.3,0.0
2025-02-03,Greater Noida,13.3,55.0,10.6,0.0
2025-02-04,Greater Noida,12.5,60.0,7.1,11.0
2025-02-05,Greater Noida,11.6,61.8,8.3,0.0
2025-02-06,Greater Noida,12.8,64.2,6.4,0.0
2025-02-07,Greater Noida,15.6,64.6,10.9,0.0
2025-02-08,Greater Noida,13.1,62.0,8.3,0.0
2025-02-09,Greater Noida,14.2,63.1,8.6,0.0
2025-02-10,Greater Noida,14.3,60.9,10.6,0.0
2025-02-11,Greater Noida,17.2,57.8,9.6,0.0
2025-02-12,Greater Noida,16.0,59.3,7.4,0.0
2025-02-13,Greater Noida,15.5,60.3,7.7,0.0
2025-02-14,Greater Noida,16.7,60.0,9.5,0.0
2025-02-15,Greater Noida,13.3,52.4,7.9,0.0
2025-02-16,Greater Noida,16.4,58.3,5.7,0.0
2025-02-17,Greater Noida,19.4,59.9,8.8,0.0
2025-02-18,Greater Noida,17.1,58.5,6.7,0.0
2025-02-19,Greater Noida,17.2,58.5,11.4,0.0
2025-02-20,Greater Noida,18.1,61.3,9.3,11.7
2025-02-21,Greater Noida,15.8,54.9,7.8,0.0
2025-02-22,Greater Noida,15.0,52.5,8.1,0.0
2025-02-23,Greater Noida,15.7,57.5,6.4,0.0
2025-02-24,Greater Noida,18.5,61.8,7.6,0.0
2025-02-25,Greater Noida,17.5,65.4,10.8,0.0
2025-02-26,Greater Noida,20.6,61.6,12.7,0.0
2025-02-27,Greater Noida,18.5,52.5,10.5,0.0
2025-02-28,Greater Noida,16.5,57.3,9.3,0.0
2025-03-01,Greater Noida,17.7,59.1,8.8,0.0
2025-03-02,Greater Noida,15.8,58.6,8.1,0.0
2025-03-03,Greater Noida,19.6,59.9,12.7,0.0
2025-03-04,Greater Noida,19.9,53.9,9.3,0.0
2025-03-05,Greater Noida,19.8,57.7,12.8,0.0
2025-03-06,Greater Noida,22.2,59.0,11.8,0.0
2025-03-07,Greater Noida,22.6,60.5,7.1,0.0
2025-03-08,Greater Noida,20.9,53.8,8.8,0.0
2025-03-09,Greater Noida,18.4,55.5,8.8,0.0
2025-03-10,Greater Noida,22.5,45.9,9.7,0.0
2025-03-11,Greater Noida,22.7,54.1,9.8,0.0
2025-03-12,Greater Noida,22.6,54.3,14.4,0.0
2025-03-13,Greater Noida,23.8,52.2,8.4,0.0
2025-03-14,Greater Noida,21.1,56.8,10.4,0.0
2025-03-15,Greater Noida,25.8,55.7,11.0,0.0
2025-03-16,Greater Noida,21.9,46.8,10.1,0.0
2025-03-17,Greater Noida,24.5,56.5,10.3,0.0
2025-03-18,Greater Noida,21.4,51.8,8.6,0.0
2025-03-19,Greater Noida,22.7,57.3,10.4,0.0
2025-03-20,Greater Noida,26.4,50.1,11.0,0.0
2025-03-21,Greater Noida,24.1,55.2,10.8,0.0
2025-03-22,Greater Noida,25.9,53.8,11.2,0.0
2025-03-23,Greater Noida,25.4,56.0,12.5,0.0
2025-03-24,Greater Noida,25.1,55.1,11.8,0.0
2025-03-25,Greater Noida,27.4,53.4,10.5,0.0
2025-03-26,Greater Noida,25.5,48.2,8.7,0.0
2025-03-27,Greater Noida,23.6,48.3,9.6,0.0
2025-03-28,Greater Noida,25.2,51.7,10.2,0.0
2025-03-29,Greater Noida,27.3,53.9,10.9,0.0
2025-03-30,Greater Noida,27.4,51.3,9.8,0.0
2025-03-31,Greater Noida,24.9,56.1,9.2,0.0
2025-04-01,Greater Noida,26.3,52.3,8.8,0.0
2025-04-02,Greater Noida,26.8,49.5,8.1,0.0
2025-04-03,Greater Noida,27.3,52.1,10.3,0.0
2025-04-04,Greater Noida,26.2,54.0,8.5,0.0
2025-04-05,Greater Noida,27.5,54.2,9.2,0.0
2025-04-06,Greater Noida,27.6,60.3,10.1,0.0
2025-04-07,Greater Noida,29.9,50.0,8.7,0.0
2025-04-08,Greater Noida,30.2,52.2,11.3,0.0
2025-04-09,Greater Noida,29.1,54.1,11.9,8.5
2025-04-10,Greater Noida,26.0,52.2,10.0,0.0
2025-04-11,Greater Noida,30.0,50.2,10.2,0.0
2025-04-12,Greater Noida,28.9,45.9,11.6,0.0
2025-04-13,Greater Noida,28.7,49.9,9.8,0.0
2025-04-14,Greater Noida,29.2,47.6,9.7,0.0
2025-04-15,Greater Noida,29.9,44.8,12.7,4.8
2025-04-16,Greater Noida,29.4,48.5,12.2,0.0
2025-04-17,Greater Noida,31.5,47.4,11.8,0.0
2025-04-18,Greater Noida,32.5,53.8,12.3,0.0
2025-04-19,Greater Noida,29.5,53.8,8.0,0.0
2025-04-20,Greater Noida,32.0,47.7,13.0,0.0
2025-04-21,Greater Noida,31.8,50.2,11.5,0.0
2025-04-22,Greater Noida,32.8,43.7,12.5,0.0
2025-04-23,Greater Noida,32.6,49.1,11.6,0.0
2025-04-24,Greater Noida,30.8,52.6,11.0,20.8
2025-04-25,Greater Noida,22.7,54.3,10.6,0.0
2025-04-26,Greater Noida,33.3,48.0,11.5,0.0
2025-04-27,Greater Noida,34.9,55.1,10.5,0.0
2025-04-28,Greater Noida,30.5,44.7,12.3,0.0
2025-04-29,Greater Noida,34.3,45.8,8.6,0.0
2025-04-30,Greater Noida,35.7,53.6,10.2,0.0
2025-05-01,Greater Noida,34.0,57.4,14.1,0.0
2025-05-02,Greater Noida,35.2,52.7,10.1,0.0
2025-05-03,Greater Noida,33.6,50.6,10.6,0.0
2025-05-04,Greater Noida,34.7,41.9,9.7,0.0
2025-05-05,Greater Noida,32.7,42.6,11.5,0.0
2025-05-06,Greater Noida,31.9,,,21.9
2025-05-07,Greater Noida,28.2,49.3,10.7,0.0
2025-05-08,Greater Noida,34.2,46.4,12.3,0.0
2025-05-09,Greater Noida,35.1,51.1,9.9,0.0
2025-05-10,Greater Noida,34.0,51.3,12.1,0.0
2025-05-11,Greater Noida,34.1,54.7,12.2,0.0
2025-05-12,Greater Noida,36.0,51.6,12.5,16.4
2025-05-13,Greater Noida,26.9,56.0,11.2,0.0
2025-05-14,Greater Noida,37.1,51.2,15.8,0.0
2025-05-15,Greater Noida,37.3,50.8,12.5,0.0
2025-05-16,Greater Noida,37.3,55.6,11.4,0.0
2025-05-17,Greater Noida,37.3,47.6,9.6,18.2
2025-05-18,Greater Noida,30.8,62.9,10.7,4.6
2025-05-19,Greater Noida,35.8,53.2,13.0,0.0
2025-05-20,Greater Noida,37.3,53.4,13.4,0.0
2025-05-21,Greater Noida,39.1,54.1,13.0,0.0
2025-05-22,Greater Noida,39.4,59.7,12.0,0.0
2025-05-23,Greater Noida,35.8,55.5,8.9,0.0
2025-05-24,Greater Noida,37.5,46.1,11.5,0.0
2025-05-25,Greater Noida,39.9,58.3,8.9,15.3
2025-05-26,Greater Noida,30.3,51.6,8.5,0.0
2025-05-27,Greater Noida,38.5,53.6,11.1,0.0
2025-05-28,Greater Noida,38.0,48.2,11.5,0.0
2025-05-29,Greater Noida,37.9,55.7,12.0,2.8
2025-05-30,Greater Noida,38.9,51.2,11.4,14.1
2025-05-31,Greater Noida,35.3,54.5,11.4,4.5
2025-06-01,Greater Noida,38.7,53.2,,0.0
2025-06-02,Greater Noida,38.9,62.3,10.4,17.5
2025-06-03,Greater Noida,29.4,62.8,8.3,0.0
2025-06-04,Greater Noida,39.7,55.3,7.5,8.4
2025-06-05,Greater Noida,40.1,55.6,11.6,14.4
2025-06-06,Greater Noida,33.6,54.2,9.3,28.6
2025-06-07,Greater Noida,31.1,60.4,11.7,40.3
2025-06-08,Greater Noida,29.6,55.0,12.1,0.0
2025-06-09,Greater Noida,40.1,54.9,9.4,29.1
2025-06-10,Greater Noida,30.9,60.8,11.2,6.1
2025-06-11,Greater Noida,37.4,55.1,9.3,9.6
2025-06-12,Greater Noida,38.0,57.4,7.5,16.0
2025-06-13,Greater Noida,31.2,51.5,10.4,0.0
2025-06-14,Greater Noida,41.0,61.0,9.5,0.0
2025-06-15,Greater Noida,36.2,66.3,9.5,27.1
2025-06-16,Greater Noida,33.2,61.7,13.1,0.0
2025-06-17,Greater Noida,40.0,65.0,7.8,0.0
2025-06-18,Greater Noida,41.0,56.1,10.6,0.0
2025-06-19,Greater Noida,37.8,60.8,8.5,0.0
2025-06-20,Greater Noida,38.4,56.4,11.3,10.2
2025-06-21,Greater Noida,36.7,59.6,10.4,0.0
2025-06-22,Greater Noida,39.5,63.9,10.5,0.0
2025-06-23,Greater Noida,39.9,61.6,8.4,0.0
2025-06-24,Greater Noida,41.0,55.9,8.7,0.0
2025-06-25,Greater Noida,37.0,56.6,11.2,0.0
2025-06-26,Greater Noida,40.8,56.6,12.4,4.5
2025-06-27,Greater Noida,84.5,64.4,10.4,0.0
2025-06-28,Greater Noida,39.1,71.0,8.3,0.0
2025-06-29,Greater Noida,37.3,68.5,10.1,0.0
2025-06-30,Greater Noida,40.0,55.8,13.2,0.0
2025-07-01,Greater Noida,35.9,69.4,9.7,0.0
2025-07-02,Greater Noida,40.1,67.7,11.7,0.0
2025-07-03,Greater Noida,37.1,58.0,8.3,0.0
2025-07-04,Greater Noida,39.2,63.3,9.3,32.1
2025-07-05,Greater Noida,30.4,69.1,10.3,6.4
2025-07-06,Greater Noida,37.6,67.2,9.9,0.0
2025-07-07,Greater Noida,38.7,60.0,8.1,0.0
2025-07-08,Greater Noida,37.9,67.9,8.0,31.5
2025-07-09,Greater Noida,29.6,57.1,10.6,0.0
2025-07-10,Greater Noida,40.5,65.0,10.9,0.0
2025-07-11,Greater Noida,39.4,70.6,11.3,0.0
2025-07-12,Greater Noida,38.0,66.3,11.7,28.1
2025-07-13,Greater Noida,29.6,64.4,9.1,0.0
2025-07-14,Greater Noida,36.1,70.1,8.4,12.3
2025-07-15,Greater Noida,35.8,70.6,10.9,26.1
2025-07-16,Greater Noida,27.1,72.0,9.9,0.0
2025-07-17,Greater Noida,39.0,70.4,7.3,0.0
2025-07-18,Greater Noida,38.1,71.3,7.1,32.5
2025-07-19,Greater Noida,32.6,70.0,9.4,0.0
2025-07-20,Greater Noida,36.1,68.2,8.3,0.0
2025-07-21,Greater Noida,37.4,67.6,8.5,36.5
2025-07-22,Greater Noida,31.4,66.3,10.1,8.2
2025-07-23,Greater Noida,35.9,62.4,9.6,0.0
2025-07-24,Greater Noida,36.1,63.4,10.4,0.0
2025-07-25,Greater Noida,37.3,66.1,5.4,26.0
2025-07-26,Greater Noida,28.3,68.2,8.7,0.0
2025-07-27,Greater Noida,37.1,73.0,9.3,0.0
2025-07-28,Greater Noida,35.5,67.0,5.9,0.0
2025-07-29,Greater Noida,36.2,71.1,7.2,0.0
2025-07-30,Greater Noida,33.9,71.4,6.8,13.5
2025-07-31,Greater Noida,33.2,66.0,8.1,5.4
2025-08-01,Greater Noida,33.5,69.3,10.4,24.1
2025-08-02,Greater Noida,26.9,65.8,11.0,0.0
2025-08-03,Greater Noida,33.2,72.0,6.7,0.0
2025-08-04,Greater Noida,36.7,69.1,8.6,0.0
2025-08-05,Greater Noida,35.7,61.7,8.6,16.9
2025-08-06,Greater Noida,25.5,66.9,8.3,0.0
2025-08-07,Greater Noida,34.4,72.7,8.3,0.9
2025-08-08,Greater Noida,32.5,65.2,8.1,9.8
2025-08-09,Greater Noida,30.0,67.6,10.1,23.9
2025-08-10,Greater Noida,25.0,67.8,9.2,0.0
2025-08-11,Greater Noida,35.7,61.3,5.9,19.2
2025-08-12,Greater Noida,24.4,67.3,8.6,0.0
2025-08-13,Greater Noida,34.5,59.5,8.7,0.0
2025-08-14,Greater Noida,32.6,62.4,7.8,0.0
2025-08-15,Greater Noida,33.5,69.0,9.0,6.7
2025-08-16,Greater Noida,29.8,65.9,7.5,0.0
2025-08-17,Greater Noida,34.0,63.1,7.5,0.0
2025-08-18,Greater Noida,31.8,65.8,7.3,0.0
2025-08-19,Greater Noida,30.1,63.6,4.0,0.0
2025-08-20,Greater Noida,30.2,63.7,6.9,0.0
2025-08-21,Greater Noida,31.1,66.1,6.0,0.0
2025-08-22,Greater Noida,29.9,60.3,5.1,0.0
2025-08-23,Greater Noida,32.0,63.2,9.0,0.0
2025-08-24,Greater Noida,30.5,61.6,7.6,13.4
2025-08-25,Greater Noida,31.3,56.3,6.7,0.0
2025-08-26,Greater Noida,28.3,58.7,5.9,3.2
2025-08-27,Greater Noida,30.8,68.5,7.1,0.0
2025-08-28,Greater Noida,28.7,63.5,8.1,0.0
2025-08-29,Greater Noida,29.3,56.5,5.4,22.2
2025-08-30,Greater Noida,,55.4,6.5,0.0
2025-08-31,Greater Noida,26.3,61.0,7.8,0.0
2025-09-01,Greater Noida,29.6,67.5,3.6,22.7
2025-09-02,Greater Noida,23.2,60.3,6.3,7.8
2025-09-03,Greater Noida,25.2,66.1,5.7,0.0
2025-09-04,Greater Noida,28.9,62.1,6.1,0.0
2025-09-05,Greater Noida,29.7,62.5,5.5,0.0
2025-09-06,Greater Noida,27.8,55.1,6.4,0.0
2025-09-07,Greater Noida,27.0,64.0,9.1,15.3
2025-09-08,Greater Noida,15.9,58.8,5.7,26.8
2025-09-09,Greater Noida,19.7,63.4,6.6,0.0
2025-09-10,Greater Noida,26.9,56.6,9.1,0.0
2025-09-11,Greater Noida,25.4,60.5,5.2,0.0
2025-09-12,Greater Noida,26.7,61.0,8.7,0.0
2025-09-13,Greater Noida,25.5,58.9,6.0,0.0
2025-09-14,Greater Noida,25.3,61.1,8.6,0.0
2025-09-15,Greater Noida,26.6,58.3,7.0,0.0
2025-09-16,Greater Noida,23.6,56.7,6.3,0.0
2025-09-17,Greater Noida,26.7,65.6,5.7,11.7
2025-09-18,Greater Noida,20.0,63.3,4.8,0.0
2025-09-19,Greater Noida,23.8,56.0,5.9,0.0
2025-09-20,Greater Noida,27.2,61.3,7.1,0.0
2025-09-21,Greater Noida,25.8,56.0,5.7,0.0
2025-09-22,Greater Noida,24.1,54.2,5.2,0.0
2025-09-23,Greater Noida,22.4,63.0,5.2,0.0
2025-09-24,Greater Noida,22.7,52.1,7.1,0.0
2025-09-25,Greater Noida,23.3,62.6,7.4,3.7
2025-09-26,Greater Noida,23.0,57.8,4.5,0.0
2025-09-27,Greater Noida,22.5,58.0,4.5,0.0
2025-09-28,Greater Noida,22.4,60.5,6.0,0.0
2025-09-29,Greater Noida,21.9,61.2,7.7,0.0
2025-09-30,Greater Noida,19.9,55.6,7.1,28.0
2025-10-01,Greater Noida,12.4,61.8,3.5,0.0
2025-10-02,Greater Noida,22.7,59.4,5.0,0.0
2025-10-03,Greater Noida,19.2,53.9,3.9,0.0
2025-10-04,Greater Noida,20.6,58.3,4.9,0.0
2025-10-05,Greater Noida,19.5,64.5,,0.0
2025-10-06,Greater Noida,20.6,65.8,3.1,0.0
2025-10-07,Greater Noida,19.6,62.0,2.8,21.8
2025-10-08,Greater Noida,13.5,54.4,4.0,0.0
2025-10-09,Greater Noida,20.4,61.2,5.6,0.0
2025-10-10,Greater Noida,17.6,62.7,6.1,0.0
2025-10-11,Greater Noida,20.1,62.3,5.8,0.0
2025-10-12,Greater Noida,17.9,62.6,6.9,0.0
2025-10-13,Greater Noida,17.9,61.0,2.5,0.0
2025-10-14,Greater Noida,18.9,59.3,6.9,0.0
2025-10-15,Greater Noida,17.5,57.2,4.6,0.0
2025-10-16,Greater Noida,19.3,52.1,6.2,0.0
2025-10-17,Greater Noida,16.7,61.2,3.1,0.0
2025-10-18,Greater Noida,16.7,60.6,5.1,0.0
2025-10-19,Greater Noida,,62.2,5.4,0.0
2025-10-20,Greater Noida,16.3,54.7,6.8,0.0
2025-10-21,Greater Noida,18.4,62.7,2.7,0.0
2025-10-22,Greater Noida,17.5,68.5,5.1,0.0
2025-10-23,Greater Noida,18.8,60.7,3.4,0.0
2025-10-24,Greater Noida,19.4,60.2,5.8,0.0
2025-10-25,Greater Noida,14.6,61.8,6.2,0.0
2025-10-26,Greater Noida,15.9,68.8,6.9,0.0
2025-10-27,Greater Noida,13.9,56.6,4.2,0.0
2025-10-28,Greater Noida,,,6.4,0.0
2025-10-29,Greater Noida,14.3,57.7,7.0,0.0
2025-10-30,Greater Noida,13.5,58.8,2.5,0.0
2025-10-31,Greater Noida,13.3,60.9,5.9,0.0
2025-11-01,Greater Noida,14.4,66.6,6.4,0.0
2025-11-02,Greater Noida,12.7,68.5,4.6,0.0
2025-11-03,Greater Noida,15.4,63.2,3.2,0.0
2025-11-04,Greater Noida,12.7,60.0,6.4,0.0
2025-11-05,Greater Noida,17.8,71.6,3.2,0.0
2025-11-06,Greater Noida,13.0,60.0,4.7,0.0
2025-11-07,Greater Noida,13.6,59.5,5.0,0.0
2025-11-08,Greater Noida,11.5,54.8,6.1,0.0
2025-11-09,Greater Noida,15.5,67.6,4.1,0.0
2025-11-10,Greater Noida,14.6,65.9,4.0,0.0
2025-11-11,Greater Noida,13.2,71.8,5.2,0.0
2025-11-12,Greater Noida,10.8,56.7,6.6,0.0
2025-11-13,Greater Noida,12.8,68.2,8.5,0.0
2025-11-14,Greater Noida,10.8,62.7,2.8,15.5
2025-11-15,Greater Noida,5.8,65.7,5.6,0.0
2025-11-16,Greater Noida,13.2,56.0,3.5,0.0
2025-11-17,Greater Noida,12.1,68.5,6.7,3.9
2025-11-18,Greater Noida,8.4,65.9,3.7,0.0
2025-11-19,Greater Noida,10.3,62.6,4.1,0.0
2025-11-20,Greater Noida,12.5,65.5,4.3,0.0
2025-11-21,Greater Noida,13.1,59.9,5.1,0.0
2025-11-22,Greater Noida,12.8,60.7,5.7,0.0
2025-11-23,Greater Noida,8.9,61.2,6.0,0.0
2025-11-24,Greater Noida,11.5,55.7,5.2,0.0
2025-11-25,Greater Noida,12.4,66.7,3.3,0.0
2025-11-26,Greater Noida,8.5,68.0,6.4,0.0
2025-11-27,Greater Noida,10.7,60.5,5.2,0.0
2025-11-28,Greater Noida,11.0,64.8,7.1,0.0
2025-11-29,Greater Noida,10.1,62.4,4.3,0.0
2025-11-30,Greater Noida,7.9,64.8,3.0,0.0
2025-12-01,Greater Noida,9.9,61.0,5.4,36.7
2025-12-02,Greater Noida,1.3,60.1,7.4,0.0
2025-12-03,Greater Noida,10.0,67.8,5.7,0.0
2025-12-04,Greater Noida,9.4,63.4,5.2,0.0
2025-12-05,Greater Noida,9.5,71.8,4.2,0.0
2025-12-06,Greater Noida,10.0,63.9,8.2,0.0
2025-12-07,Greater Noida,10.6,60.1,4.0,0.0
2025-12-08,Greater Noida,9.5,68.7,4.5,0.0
2025-12-09,Greater Noida,9.3,66.4,6.5,0.0
2025-12-10,Greater Noida,9.9,66.8,2.9,0.0
2025-12-11,Greater Noida,7.1,68.7,7.6,0.0
2025-12-12,Greater Noida,10.4,61.3,6.7,0.0
2025-12-13,Greater Noida,9.7,63.4,7.1,0.0
2025-12-14,Greater Noida,9.7,63.3,6.7,0.0
2025-12-15,Greater Noida,11.0,58.8,5.6,0.0
2025-12-16,Greater Noida,6.9,62.9,4.3,0.0
2025-12-17,Greater Noida,6.9,69.3,5.7,0.0
2025-12-18,Greater Noida,10.0,64.9,4.5,0.0
2025-12-19,Greater Noida,9.6,58.6,6.7,0.0
2025-12-20,Greater Noida,9.8,57.8,7.3,0.0
2025-12-21,Greater Noida,9.0,70.7,8.3,0.0
2025-12-22,Greater Noida,10.5,63.6,,0.0
2025-12-23,Greater Noida,10.9,61.4,7.6,0.0
2025-12-24,Greater Noida,10.3,62.9,5.8,0.0
2025-12-25,Greater Noida,9.3,58.1,5.5,0.0
2025-12-26,Greater Noida,6.7,69.6,7.0,0.0
2025-12-27,Greater Noida,10.8,62.4,5.8,0.0
2025-12-28,Greater Noida,11.5,69.4,6.8,0.0
2025-12-29,Greater Noida,10.7,64.1,4.8,0.0
2025-12-30,Greater Noida,8.6,69.6,5.1,46.1
2025-12-31,Greater Noida,2.3,64.9,7.5,0.0
